cell,nCounts,nFeatures
864,1764,1593
865,809,712
866,1126,984
867,1913,1657
868,397,373
869,1705,1346
870,562,514
871,549,523
872,752,717
873,1250,1173
874,3100,2542
875,1280,952
876,686,628
877,576,537
878,721,662
879,821,755
880,1401,1277
881,506,475
882,400,372
883,1573,1511
884,30945,27767
885,1511,1406
886,1765,1695
887,882,830
888,2575,2433
889,830,785
890,2737,2524
891,1124,1024
892,426,392
893,1356,1132
894,390,365
895,894,822
896,1485,1397
897,592,566
898,1127,1034
899,1735,1208
900,1363,1155
901,598,555
902,868,807
903,737,714
904,781,726
905,523,504
906,702,664
907,1177,912
908,875,817
909,1161,1093
910,977,873
911,1222,1067
912,1021,959
913,1449,1208
914,2870,2401
915,5768,4918
916,612,575
917,483,462
918,584,556
919,832,765
920,806,775
921,540,506
922,465,436
923,739,688
924,718,661
925,514,490
926,20670,18666
927,516,488
928,756,691
929,489,475
930,641,600
931,1676,1429
932,775,736
933,1733,1456
934,1269,1127
935,864,800
936,708,665
937,757,660
938,1682,1550
939,712,685
940,1196,931
941,1247,1136
942,799,742
943,847,711
944,1144,1013
945,650,603
946,1118,1018
947,805,759
948,2379,2177
949,2458,2268
950,4298,3985
951,2285,2047
952,1159,1121
953,1412,1168
954,369,350
955,1846,1579
956,550,507
957,1632,1502
958,1664,1515
959,447,415
960,1334,1163
961,485,455
962,614,579
963,552,510
964,706,639
965,459,434
966,681,627
967,974,913
968,7464,6782
969,1475,1365
970,915,806
971,425,402
972,1157,872
973,388,351
974,885,830
975,1105,1038
976,6044,5117
977,404,379
978,870,780
979,3196,2735
980,518,482
981,3259,3108
982,565,527
983,6424,5662
984,587,552
985,676,624
986,581,534
987,1127,1046
988,1224,1126
989,501,456
990,696,638
991,1155,1026
992,926,841
993,1198,1089
994,795,757
995,1187,1044
996,1481,1437
997,485,457
998,1048,984
999,1849,1639
1000,479,443
1001,2000,1841
1002,831,777
1003,2360,2175
1004,1150,995
1005,1735,1622
1006,709,643
1007,2879,2560
1008,570,527
1009,657,621
1010,594,544
1011,1171,1120
1012,434,403
1013,1648,1503
1014,25234,22993
1015,1824,1738
1016,1260,1221
1017,535,496
1018,981,903
1019,2628,2389
1020,858,803
1021,1575,1073
1022,910,845
1023,1223,1150
1024,910,823
1025,3113,2360
1026,11445,10446
1027,411,380
1028,939,873
1029,1366,1258
1030,503,452
1031,521,507
1032,1298,1178
1033,4898,4400
1034,1137,1054
1035,1362,1145
1036,1533,1407
1037,683,640
1038,1431,1322
1039,2968,2655
1040,759,732
1041,2514,2324
1042,407,373
1043,1265,1184
1044,811,754
1045,858,784
1046,847,792
1047,2947,2402
1048,1085,1015
1049,446,412
1050,1978,1764
1051,3101,2761
1052,494,473
1053,2357,2199
1054,498,456
1055,1565,1331
1056,934,858
1057,1077,982
1058,748,640
1059,658,619
1060,843,770
1061,6081,4005
1062,820,745
1063,881,801
1064,2606,2403
1065,513,481
1066,2048,1842
1067,691,646
1068,639,601
1069,2093,1936
1070,681,617
1071,2498,1945
1072,659,603
1073,2099,1073
1074,1156,1079
1075,1009,949
1076,1768,836
1077,510,475
1078,441,412
1079,1400,1285
1080,3425,3071
1081,1171,1069
1082,1475,1317
1083,2459,2231
1084,539,514
1085,5428,5124
1086,642,603
1087,1931,1798
1088,717,656
1089,780,737
1090,722,665
1091,1614,1091
1092,1408,1313
1093,928,882
1094,1099,969
1095,687,638
1096,836,748
1097,1976,1487
1098,506,469
1099,447,402
1100,1239,1155
1101,1555,1458
1102,669,620
1103,671,598
1104,877,817
1105,738,688
1106,1995,1636
1107,1054,966
1108,368,343
1109,2159,1776
1110,780,731
1111,1789,1583
1112,720,668
1113,906,834
1114,923,836
1115,539,506
1116,803,748
1117,993,909
1118,995,885
1119,1057,933
1120,519,478
1121,769,721
1122,486,433
1123,754,661
1124,2320,2104
1125,1644,1448
1126,619,575
1127,1634,1427
1128,369,333
1129,830,749
1130,1011,923
1131,432,403
1132,1521,1078
1133,1352,1239
1134,532,490
1135,585,520
1136,1283,1160
1137,1661,1277
1138,1329,1231
1139,584,447
1140,512,483
1141,786,738
1142,7622,6906
1143,7177,6656
1144,644,607
1145,1733,1609
1146,1184,836
1147,4373,4156
1148,1409,1163
1149,907,803
1150,1075,980
1151,1263,1178
1152,474,419
1153,2240,2086
1154,2316,2186
1155,532,496
1156,1548,1365
1157,3129,2835
1158,1626,1481
1159,1727,1574
1160,593,551
1161,660,603
1162,1882,1575
1163,1109,1036
1164,1037,939
1165,629,595
1166,615,548
1167,2095,1915
1168,2483,1815
1169,619,567
1170,615,579
1171,497,471
1172,576,533
1173,517,480
1174,484,468
1175,1018,956
1176,1585,1478
1177,792,734
1178,10396,9332
1179,1308,1213
1180,570,543
1181,1256,1121
1182,1000,942
1183,1225,1092
1184,1143,1072
1185,447,435
1186,367,352
1187,1327,1113
1188,1536,1385
1189,546,502
1190,953,871
1191,656,611
1192,1578,1179
1193,1438,1317
1194,1348,1192
1195,3108,3011
1196,1547,1354
1197,984,897
1198,1221,1105
1199,1199,1091
1200,1245,1061
1201,607,567
1202,1814,1686
1203,692,651
1204,1861,1645
1205,1024,937
1206,681,619
1207,2961,2669
1208,1218,1059
1209,959,888
1210,8299,7293
1211,1211,1117
1212,3836,3571
1213,11834,10950
1214,690,659
1215,657,612
1216,1107,1011
1217,765,710
1218,507,457
1219,771,698
1220,8276,7434
1221,1220,1133
1222,465,417
1223,1961,1646
1224,4035,3704
1225,1729,1599
1226,659,621
1227,1002,879
1228,1362,1238
1229,403,385
1230,1143,995
1231,1183,1091
1232,711,669
1233,822,779
1234,4356,3979
1235,696,625
1236,1048,944
1237,1841,1623
1238,1292,1214
1239,1158,1071
1240,753,685
1241,537,493
1242,2329,2275
1243,561,516
1244,1083,942
1245,14939,13439
1246,797,744
1247,1548,1405
1248,1165,844
1249,1857,1465
1250,605,570
1251,914,868
1252,1222,1128
1253,919,862
1254,432,410
1255,435,406
1256,4099,3640
1257,3128,2780
1258,465,452
1259,598,564
1260,534,491
1261,457,410
1262,975,837
1263,2347,2187
1264,487,459
1265,453,428
1266,577,535
1267,1339,1176
1268,1376,846
1269,1304,989
1270,400,365
1271,743,687
1272,871,817
1273,387,351
1274,680,647
1275,699,647
1276,916,833
1277,1797,1508
1278,1393,719
1279,5312,4339
1280,2041,1380
1281,914,840
1282,868,774
1283,1629,1510
1284,823,746
1285,721,652
1286,450,413
1287,1350,1250
1288,1525,1398
1289,701,638
1290,580,530
1291,477,453
1292,1031,973
1293,769,703
1294,587,544
1295,2057,1812
1296,452,441
1297,920,853
1298,5069,4622
1299,2369,2092
1300,1905,1781
1301,835,774
1302,9238,8077
1303,487,454
1304,724,685
1305,379,359
1306,1490,1379
1307,995,969
1308,1680,1566
1309,2205,1575
1310,1043,987
1311,1262,1112
1312,1578,1439
1313,489,456
1314,581,550
1315,1840,1646
1316,910,833
1317,1335,1228
1318,646,595
1319,825,755
1320,813,780
1321,1675,1553
1322,2347,2113
1323,461,411
1324,1190,1117
1325,736,695
1326,2397,1997
1327,1760,1588
1328,1415,1304
1329,1907,1617
1330,568,528
1331,866,779
1332,635,591
1333,2092,1970
1334,751,695
1335,1065,930
1336,1450,1199
1337,2131,1951
1338,14008,12267
1339,2174,1963
1340,607,548
1341,967,897
1342,432,405
1343,1149,1038
1344,1437,1288
1345,4251,3839
1346,478,431
1347,910,817
1348,1522,1381
1349,708,662
1350,444,417
1351,792,711
1352,406,391
1353,3391,3083
1354,11541,10425
1355,483,461
1356,1953,1797
1357,1145,1071
1358,560,488
1359,822,781
1360,3570,3053
1361,2841,2621
1362,1103,991
1363,1402,1153
1364,2260,2039
1365,25001,22276
1366,1222,1119
1367,935,860
1368,2237,2059
1369,842,782
1370,34291,27765
1371,1253,1145
1372,633,563
1373,1083,986
1374,1321,1189
1375,3270,2898
1376,926,886
1377,531,499
1378,831,773
1379,575,528
1380,917,853
1381,1238,1095
1382,4770,4373
1383,1275,1178
1384,782,732
1385,370,349
1386,432,412
1387,1555,1239
1388,603,564
1389,568,512
1390,594,544
1391,5909,5380
1392,730,695
1393,469,437
1394,1718,1535
1395,698,625
1396,1155,1079
1397,1016,938
1398,952,867
1399,438,415
1400,2613,2353
1401,906,872
1402,1192,1070
1403,1256,1138
1404,863,775
1405,1014,942
1406,2084,1920
1407,2138,1810
1408,1182,1090
1409,2108,1720
1410,1382,1198
1411,905,847
1412,783,720
1413,395,385
1414,1028,951
1415,3201,2661
1416,1664,1593
1417,867,776
1418,605,543
1419,2258,2031
1420,660,605
1421,1061,1004
1422,518,466
1423,10597,9828
1424,2238,2056
1425,1330,1211
1426,1109,1035
1427,3360,3001
1428,867,772
1429,1977,1473
1430,621,586
1431,1343,1080
1432,1241,1149
1433,884,784
1434,459,440
1435,13020,12437
1436,1166,1096
1437,1145,1039
1438,2016,1614
1439,1383,1274
1440,1974,1471
1441,826,793
1442,1874,1765
1443,2342,2070
1444,662,623
1445,1503,1344
1446,1109,1007
1447,502,457
1448,1607,1440
1449,1726,1419
1450,991,920
1451,1383,1250
1452,379,351
1453,963,888
1454,530,489
1455,1740,1577
1456,1239,1164
1457,894,788
1458,1489,1332
1459,573,548
1460,620,578
1461,526,473
1462,1258,1132
1463,1303,1191
1464,3034,2676
1465,1278,1090
1466,617,546
1467,1398,1202
1468,586,557
1469,1542,1332
1470,1278,1175
1471,1409,1248
1472,1081,993
1473,1179,1102
1474,1744,1598
1475,2714,2509
1476,760,678
1477,1007,929
1478,415,381
1479,632,585
1480,587,544
1481,427,397
1482,884,783
1483,2130,1950
1484,678,635
1485,500,474
1486,1024,943
1487,1006,936
1488,2797,2624
1489,549,511
1490,378,355
1491,1948,1673
1492,436,409
1493,1063,876
1494,953,854
1495,978,930
1496,941,900
1497,707,643
1498,943,883
1499,2239,2017
1500,697,634
1501,1643,1456
1502,2565,2251
1503,437,427
1504,386,359
1505,510,471
1506,5130,4748
1507,517,483
1508,398,373
1509,780,708
1510,932,878
1511,723,666
1512,825,748
1513,375,352
1514,1084,1007
1515,760,710
1516,1161,1101
1517,1755,1601
1518,902,819
1519,1369,1229
1520,1842,1782
1521,1403,1313
1522,1101,1015
1523,696,642
1524,595,534
1525,2358,2072
1526,2443,2260
1527,2228,2066
1528,643,613
1529,661,622
1530,537,472
1531,1014,948
1532,930,820
1533,968,848
1534,1434,1335
1535,1037,944
1536,758,705
1537,1321,1217
1538,1248,1110
1539,1290,1154
1540,1005,925
1541,5273,4758
1542,705,651
1543,1197,1105
1544,4607,4290
1545,637,601
1546,1384,1274
1547,879,807
1548,1360,1016
1549,3312,2878
1550,1305,1190
1551,2768,2657
1552,772,748
1553,2961,2666
1554,1342,1297
1555,366,338
1556,1726,1553
1557,732,626
1558,465,413
1559,1959,1806
1560,1805,1503
1561,1074,976
1562,687,605
1563,1604,1378
1564,2126,1619
1565,1253,1143
1566,1354,1210
1567,997,933
1568,1282,972
1569,810,750
1570,1359,1185
1571,770,702
1572,793,741
1573,851,786
1574,3858,3506
1575,1468,1272
1576,2314,2137
1577,481,455
1578,450,445
1579,1794,1506
1580,676,634
1581,608,559
1582,472,459
1583,720,655
1584,959,902
1585,1880,1735
1586,2043,1726
1587,1311,1172
1588,1170,1052
1589,876,826
1590,538,499
1591,1477,1056
1592,852,756
1593,725,667
1594,875,747
1595,1061,996
1596,659,623
1597,376,355
1598,853,789
1599,4438,4117
1600,651,601
1601,1261,1106
1602,994,923
1603,444,435
1604,1261,1141
1605,537,512
1606,780,743
1607,400,375
1608,3538,395
1609,402,377
1610,1245,1133
1611,2479,1892
1612,969,864
1613,737,688
1614,1330,1179
1615,1191,1019
1616,1434,1318
1617,600,558
1618,601,567
1619,765,699
1620,756,707
1621,992,895
1622,1841,1472
1623,610,576
1624,1558,1336
1625,1588,1315
1626,470,438
1627,897,839
1628,939,860
1629,674,616
1630,814,741
1631,571,541
1632,41629,37420
1633,1114,1015
1634,418,391
1635,456,422
1636,619,580
1637,1187,1098
1638,603,570
1639,1545,1363
1640,1799,1620
1641,1021,926
1642,568,543
1643,398,382
1644,3232,2238
1645,489,460
1646,563,533
1647,485,450
1648,2607,2411
1649,592,562
1650,510,487
1651,1185,1071
1652,469,438
1653,893,821
1654,691,605
1655,485,446
1656,2600,2392
1657,2161,1985
1658,438,408
1659,430,397
1660,417,391
1661,1675,1594
1662,952,874
1663,515,484
1664,1195,1139
1665,884,786
1666,1025,943
1667,646,598
1668,1525,1223
1669,1671,1315
1670,1432,1268
1671,1952,1818
1672,1159,1008
1673,2092,1948
1674,790,690
1675,894,808
1676,654,593
1677,634,599
1678,651,600
1679,1625,1407
1680,1339,1189
1681,677,633
1682,1044,972
1683,1069,938
1684,14372,13226
1685,2562,2350
1686,475,420
1687,1441,1327
1688,803,770
1689,817,769
1690,4081,3633
1691,1146,1054
1692,2425,2206
1693,452,423
1694,1611,1235
1695,1139,1052
1696,1068,971
1697,891,867
1698,1382,1254
1699,873,850
1700,440,423
1701,889,813
1702,960,881
1703,1243,1130
1704,1741,1551
1705,425,391
1706,721,682
1707,1303,1197
1708,1116,1008
1709,2472,2222
1710,1130,1061
1711,2055,1843
1712,2132,1950
1713,947,879
1714,1187,1072
1715,387,363
1716,4061,3561
1717,1870,1656
1718,978,923
1719,1290,1186
1720,907,812
1721,635,599
1722,1758,1169
1723,1273,1106
1724,673,606
1725,840,734
1726,1871,1623
1727,868,810
1728,1025,918
1729,4796,4327
1730,668,620
1731,2032,1867
1732,939,870
1733,2552,934
1734,867,799
1735,499,474
1736,2380,1632
1737,724,659
1738,2001,1677
1739,2735,2274
1740,1282,1198
