cell,nCounts,nFeatures
1151,1228,917
1152,376,288
1153,619,470
1154,700,544
1155,876,597
1156,280,226
1157,569,422
1158,620,453
1159,648,524
1160,439,335
1161,425,285
1162,329,260
1163,350,260
1164,1054,802
1165,911,675
1166,500,417
1167,311,271
1168,337,242
1169,389,245
1170,1017,790
1171,236,170
1172,1356,979
1173,724,559
1174,929,734
1175,991,786
1176,2686,1885
1177,562,407
1178,1311,972
1179,292,219
1180,329,298
1181,807,632
1182,2563,1823
1183,288,216
1184,413,281
1185,849,649
1186,602,494
1187,384,298
1188,533,395
1189,667,512
1190,939,719
1191,308,253
1192,867,561
1193,424,355
1194,494,373
1195,737,486
1196,641,412
1197,949,715
1198,1299,989
1199,1542,1153
1200,760,573
1201,373,316
1202,649,492
1203,1779,1296
1204,255,213
1205,390,311
1206,1814,1350
1207,1009,722
1208,1561,1199
1209,1290,990
1210,268,184
1211,904,715
1212,935,709
1213,619,406
1214,453,343
1215,480,352
1216,430,352
1217,491,368
1218,1010,768
1219,1102,813
1220,699,561
1221,651,510
1222,453,357
1223,419,328
1224,227,192
1225,665,471
1226,468,332
1227,675,508
1228,493,390
1229,235,162
1230,723,565
1231,835,693
1232,263,187
1233,419,341
1234,736,549
1235,656,450
1236,251,205
1237,959,744
1238,719,532
1239,758,508
1240,365,313
1241,423,346
1242,462,405
1243,372,296
1244,425,269
1245,567,478
1246,767,575
1247,781,682
1248,541,445
1249,750,577
1250,889,652
1251,1133,828
1252,1431,1063
1253,468,278
1254,1154,891
1255,317,254
1256,581,370
1257,404,313
1258,506,326
1259,726,564
1260,821,597
1261,451,303
1262,833,650
1263,393,321
1264,464,367
1265,988,737
1266,528,371
1267,760,591
1268,1162,863
1269,480,326
1270,348,277
1271,786,578
1272,496,398
1273,394,328
1274,559,415
1275,449,354
1276,770,649
1277,367,291
1278,526,422
1279,238,186
1280,1057,809
1281,527,377
1282,626,469
1283,442,345
1284,666,483
1285,1208,966
1286,240,181
1287,740,551
1288,377,284
1289,480,401
1290,558,408
1291,796,639
1292,388,329
1293,794,559
1294,653,465
1295,410,299
1296,268,210
1297,628,486
1298,964,773
1299,974,787
1300,451,334
1301,1036,763
1302,660,352
1303,363,284
1304,308,203
1305,404,273
1306,447,353
1307,892,678
1308,359,297
1309,1755,1346
1310,878,667
1311,557,431
1312,830,633
1313,867,678
1314,624,506
1315,875,654
1316,660,493
1317,543,483
1318,628,456
1319,261,221
1320,667,538
1321,2633,1552
1322,818,691
1323,349,278
1324,565,454
1325,1626,1127
1326,466,335
1327,260,211
1328,466,327
1329,443,349
1330,388,301
1331,650,567
1332,687,519
1333,894,733
1334,347,281
1335,308,245
1336,710,569
1337,533,444
1338,707,539
1339,261,234
1340,529,394
1341,993,701
1342,1082,822
1343,776,604
1344,212,183
1345,234,164
1346,918,723
1347,583,420
1348,1450,1132
1349,1723,1293
1350,623,466
1351,1015,790
1352,1463,1089
1353,371,278
1354,569,435
1355,334,247
1356,339,270
1357,580,449
1358,296,223
1359,373,303
1360,719,516
1361,428,316
1362,521,405
1363,800,609
1364,524,407
1365,802,589
1366,1105,843
1367,794,669
1368,362,296
1369,596,456
1370,419,314
1371,799,604
1372,626,509
1373,532,434
1374,435,343
1375,416,284
1376,318,264
1377,740,601
1378,589,439
1379,1087,833
1380,476,345
1381,974,668
1382,351,256
1383,546,428
1384,1071,911
1385,295,238
1386,429,344
1387,1184,843
1388,457,349
1389,576,440
1390,504,392
1391,339,249
1392,709,576
1393,843,598
1394,284,231
1395,1056,800
1396,772,586
1397,555,442
1398,526,447
1399,435,355
1400,386,335
1401,376,281
1402,239,191
1403,762,588
1404,456,369
1405,369,299
1406,376,305
1407,1213,941
1408,662,524
1409,932,695
1410,502,408
1411,471,355
1412,470,364
1413,467,378
1414,431,341
1415,595,431
1416,613,477
1417,680,554
1418,1068,829
1419,1028,772
1420,577,390
1421,808,648
1422,573,418
1423,596,479
1424,284,185
1425,445,333
1426,485,385
1427,496,381
1428,857,573
1429,440,322
1430,662,468
1431,819,597
1432,767,515
1433,570,441
1434,943,738
1435,353,224
1436,1045,797
1437,1292,878
1438,333,250
1439,267,217
1440,586,457
1441,716,564
1442,1017,757
1443,878,664
1444,834,657
1445,343,252
1446,1822,1212
1447,465,380
1448,549,432
1449,599,467
1450,682,436
1451,1562,1203
1452,561,441
1453,584,499
1454,606,426
1455,442,301
1456,1365,991
1457,741,557
1458,244,203
1459,274,206
1460,1016,784
1461,691,558
1462,959,725
1463,590,478
1464,332,230
1465,410,312
1466,300,239
1467,1364,1026
1468,413,322
1469,842,661
1470,328,236
1471,1858,1379
1472,886,636
1473,764,594
1474,697,578
1475,561,372
1476,552,428
1477,1481,1123
1478,1036,820
1479,979,675
1480,1045,824
1481,288,244
1482,235,179
1483,262,207
1484,274,201
1485,479,390
1486,484,316
1487,708,572
1488,1493,1149
1489,1558,1155
1490,835,708
1491,1043,790
1492,322,258
1493,374,225
1494,539,429
1495,1013,682
1496,952,714
1497,476,338
1498,407,311
1499,584,462
1500,473,390
1501,1091,806
1502,416,282
1503,689,503
1504,758,608
1505,796,664
1506,1321,996
1507,626,539
1508,1130,810
1509,1884,1392
1510,1958,1392
1511,1329,1006
1512,1039,771
1513,1027,659
1514,748,592
1515,999,803
1516,1383,1177
1517,951,656
1518,626,503
1519,1193,894
1520,376,299
1521,4145,3020
1522,373,279
1523,407,319
1524,745,504
1525,582,389
