cell,nCounts,nFeatures
"R1.54,R2.18,R3.79,P1.33",4059,3881
"R1.36,R2.37,R3.60,P1.32",486,480
"R1.39,R2.10,R3.10,P1.31",1449,1416
"R1.46,R2.18,R3.55,P1.35",737,725
"R1.47,R2.82,R3.82,P1.34",2351,2261
"R1.51,R2.02,R3.08,P1.35",2634,2508
"R1.60,R2.63,R3.72,P1.34",1484,1452
"R1.54,R2.72,R3.54,P1.36",2155,2059
"R1.58,R2.70,R3.10,P1.34",353,348
"R1.55,R2.44,R3.53,P1.33",936,914
"R1.56,R2.30,R3.18,P1.35",1498,1464
"R1.39,R2.33,R3.21,P1.37",1185,1163
"R1.64,R2.17,R3.77,P1.35",1534,1493
"R1.51,R2.37,R3.61,P1.33",8825,7707
"R1.34,R2.03,R3.12,P1.36",1391,1361
"R1.54,R2.31,R3.90,P1.37",520,511
"R1.59,R2.03,R3.85,P1.34",2128,2049
"R1.46,R2.90,R3.75,P1.35",1984,1925
"R1.43,R2.30,R3.15,P1.31",1319,1293
"R1.59,R2.68,R3.53,P1.33",4757,4423
"R1.36,R2.52,R3.16,P1.33",6704,6053
"R1.51,R2.44,R3.28,P1.31",1263,1236
"R1.64,R2.16,R3.09,P1.31",2883,2759
"R1.44,R2.06,R3.88,P1.33",2780,2674
"R1.56,R2.75,R3.28,P1.34",2686,2583
"R1.43,R2.12,R3.21,P1.33",2057,1989
"R1.34,R2.55,R3.20,P1.34",7131,6478
"R1.63,R2.11,R3.14,P1.36",1784,1734
"R1.49,R2.15,R3.04,P1.31",1867,1809
"R1.41,R2.53,R3.03,P1.36",5349,4952
"R1.51,R2.13,R3.08,P1.36",1363,1335
"R1.62,R2.70,R3.05,P1.37",456,453
"R1.49,R2.27,R3.15,P1.35",1701,1656
"R1.43,R2.67,R3.83,P1.37",651,641
"R1.52,R2.47,R3.22,P1.36",1553,1518
"R1.52,R2.43,R3.80,P1.34",1648,1611
"R1.39,R2.38,R3.80,P1.31",3509,3317
"R1.48,R2.09,R3.59,P1.34",506,502
"R1.50,R2.42,R3.26,P1.35",1370,1324
"R1.33,R2.86,R3.39,P1.31",3088,2966
"R1.37,R2.61,R3.23,P1.34",2865,2731
"R1.45,R2.10,R3.41,P1.37",2445,2351
"R1.37,R2.72,R3.94,P1.32",2069,1984
"R1.36,R2.63,R3.68,P1.31",1049,1035
"R1.42,R2.47,R3.42,P1.35",1764,1719
"R1.37,R2.27,R3.13,P1.33",3811,3581
"R1.58,R2.94,R3.73,P1.36",3780,3573
"R1.59,R2.95,R3.60,P1.33",2381,2280
"R1.37,R2.31,R3.73,P1.32",287,287
"R1.36,R2.08,R3.17,P1.37",1623,1590
"R1.62,R2.38,R3.17,P1.36",5283,4868
"R1.33,R2.34,R3.14,P1.31",1706,1655
"R1.39,R2.72,R3.66,P1.34",2669,2589
"R1.42,R2.74,R3.18,P1.35",1153,1125
"R1.62,R2.76,R3.07,P1.35",1368,1342
"R1.33,R2.15,R3.15,P1.33",1054,1023
"R1.46,R2.16,R3.41,P1.34",1605,1542
"R1.63,R2.79,R3.45,P1.36",1017,994
"R1.51,R2.48,R3.54,P1.31",973,953
"R1.58,R2.24,R3.04,P1.33",1874,1820
"R1.60,R2.92,R3.68,P1.36",1044,1028
"R1.41,R2.62,R3.28,P1.34",1396,1361
"R1.61,R2.22,R3.02,P1.33",1412,1376
"R1.56,R2.58,R3.58,P1.37",1949,1896
"R1.48,R2.25,R3.29,P1.32",1464,1411
"R1.40,R2.28,R3.62,P1.34",1302,1276
"R1.33,R2.80,R3.01,P1.37",1467,1436
"R1.42,R2.41,R3.21,P1.35",1591,1543
"R1.49,R2.85,R3.01,P1.34",758,747
"R1.38,R2.53,R3.62,P1.37",5328,4955
"R1.44,R2.58,R3.81,P1.33",5464,4982
"R1.38,R2.41,R3.35,P1.35",1640,1590
"R1.61,R2.58,R3.61,P1.37",3101,2933
"R1.42,R2.80,R3.79,P1.35",6242,5738
"R1.34,R2.44,R3.46,P1.36",2720,2579
"R1.60,R2.12,R3.64,P1.36",3414,3229
"R1.35,R2.38,R3.68,P1.36",1294,1260
"R1.37,R2.80,R3.94,P1.31",1225,1200
"R1.53,R2.78,R3.45,P1.36",1530,1490
"R1.55,R2.63,R3.07,P1.34",2587,2499
"R1.57,R2.54,R3.31,P1.36",5467,5032
"R1.55,R2.45,R3.72,P1.36",1894,1818
"R1.56,R2.23,R3.03,P1.34",1043,1019
"R1.56,R2.06,R3.27,P1.37",2000,1915
"R1.42,R2.82,R3.05,P1.36",2696,2582
"R1.47,R2.57,R3.09,P1.36",497,495
"R1.45,R2.68,R3.20,P1.34",2219,2094
"R1.48,R2.28,R3.37,P1.35",981,968
"R1.64,R2.37,R3.45,P1.35",1607,1578
"R1.42,R2.25,R3.39,P1.34",2002,1952
"R1.57,R2.61,R3.79,P1.36",4841,4538
"R1.43,R2.24,R3.44,P1.34",3531,3341
"R1.37,R2.65,R3.46,P1.33",994,973
"R1.44,R2.70,R3.08,P1.34",1947,1886
"R1.45,R2.70,R3.59,P1.36",2509,2404
"R1.50,R2.52,R3.39,P1.37",6989,6305
"R1.36,R2.66,R3.48,P1.37",1399,1369
"R1.40,R2.17,R3.45,P1.36",1227,1206
"R1.57,R2.58,R3.93,P1.33",999,984
"R1.61,R2.24,R3.03,P1.31",3014,2882
"R1.64,R2.78,R3.70,P1.34",1312,1279
"R1.63,R2.44,R3.44,P1.35",2461,2391
"R1.42,R2.56,R3.21,P1.35",1383,1353
"R1.38,R2.28,R3.15,P1.34",1482,1445
"R1.64,R2.04,R3.35,P1.37",1914,1842
"R1.35,R2.34,R3.79,P1.33",1687,1653
"R1.58,R2.37,R3.60,P1.31",266,264
"R1.59,R2.38,R3.87,P1.35",2294,2202
"R1.42,R2.52,R3.91,P1.33",1504,1462
"R1.61,R2.14,R3.68,P1.31",2421,2310
"R1.57,R2.32,R3.35,P1.35",1142,1121
"R1.52,R2.36,R3.54,P1.31",1157,1131
"R1.49,R2.56,R3.15,P1.35",1523,1476
"R1.45,R2.28,R3.27,P1.36",2336,2275
"R1.35,R2.50,R3.47,P1.31",991,975
"R1.59,R2.32,R3.22,P1.33",1318,1282
"R1.42,R2.03,R3.92,P1.37",1254,1222
"R1.35,R2.85,R3.21,P1.35",1367,1332
"R1.52,R2.14,R3.93,P1.35",1562,1519
"R1.34,R2.66,R3.80,P1.32",270,270
"R1.60,R2.24,R3.01,P1.31",946,936
"R1.34,R2.05,R3.31,P1.34",4734,4456
"R1.33,R2.92,R3.80,P1.36",5191,4810
"R1.55,R2.94,R3.34,P1.34",1032,1023
"R1.44,R2.09,R3.90,P1.32",553,551
"R1.50,R2.18,R3.64,P1.31",808,800
"R1.48,R2.83,R3.20,P1.37",954,929
"R1.45,R2.49,R3.78,P1.31",1179,1155
"R1.45,R2.50,R3.69,P1.35",1122,1106
"R1.39,R2.40,R3.79,P1.35",4092,3826
"R1.55,R2.38,R3.56,P1.37",800,787
"R1.49,R2.29,R3.52,P1.37",959,947
"R1.33,R2.10,R3.80,P1.37",334,332
"R1.47,R2.74,R3.78,P1.37",5477,5058
"R1.64,R2.49,R3.57,P1.35",981,965
"R1.41,R2.80,R3.41,P1.31",1108,1080
"R1.35,R2.34,R3.17,P1.36",2192,2113
"R1.36,R2.74,R3.32,P1.34",2432,2323
"R1.49,R2.29,R3.48,P1.37",1908,1841
"R1.36,R2.32,R3.62,P1.33",1256,1233
"R1.41,R2.60,R3.42,P1.37",3456,3287
"R1.59,R2.02,R3.52,P1.35",3418,3246
"R1.62,R2.35,R3.81,P1.31",507,503
"R1.64,R2.52,R3.82,P1.31",2670,2563
"R1.51,R2.92,R3.09,P1.34",3282,3120
"R1.57,R2.04,R3.72,P1.33",2565,2487
"R1.44,R2.03,R3.94,P1.33",4503,4221
"R1.50,R2.28,R3.25,P1.33",1364,1331
"R1.36,R2.92,R3.22,P1.33",1552,1501
"R1.36,R2.32,R3.57,P1.35",731,721
"R1.48,R2.28,R3.52,P1.36",684,674
"R1.46,R2.92,R3.01,P1.37",3974,3760
"R1.34,R2.04,R3.73,P1.33",2773,2629
"R1.37,R2.23,R3.48,P1.33",3434,3267
"R1.63,R2.33,R3.48,P1.34",1374,1337
"R1.56,R2.01,R3.47,P1.34",2732,2610
"R1.40,R2.05,R3.88,P1.36",1992,1923
"R1.33,R2.34,R3.76,P1.37",1069,1055
"R1.34,R2.87,R3.39,P1.34",1817,1768
"R1.35,R2.03,R3.53,P1.34",1768,1710
"R1.38,R2.60,R3.11,P1.36",2046,1977
"R1.61,R2.04,R3.54,P1.35",4739,4464
"R1.46,R2.94,R3.23,P1.37",2941,2800
"R1.49,R2.72,R3.16,P1.37",1137,1116
"R1.58,R2.42,R3.34,P1.36",1479,1447
"R1.57,R2.50,R3.74,P1.34",8313,7381
"R1.35,R2.09,R3.54,P1.36",4362,4045
"R1.38,R2.84,R3.86,P1.32",301,300
"R1.50,R2.83,R3.82,P1.34",1046,1025
"R1.56,R2.85,R3.41,P1.34",1474,1435
"R1.45,R2.13,R3.18,P1.35",1842,1798
"R1.45,R2.22,R3.32,P1.37",1191,1163
"R1.46,R2.53,R3.83,P1.37",1299,1268
"R1.59,R2.37,R3.55,P1.37",6534,5925
"R1.49,R2.11,R3.85,P1.34",1625,1571
"R1.50,R2.62,R3.05,P1.37",1336,1301
"R1.36,R2.87,R3.76,P1.31",1092,1076
"R1.45,R2.69,R3.23,P1.34",7981,7122
"R1.45,R2.38,R3.31,P1.34",2023,1956
"R1.43,R2.13,R3.94,P1.35",1867,1809
"R1.52,R2.79,R3.45,P1.34",1176,1142
"R1.35,R2.17,R3.26,P1.37",1154,1123
"R1.55,R2.67,R3.58,P1.31",1266,1239
"R1.61,R2.37,R3.47,P1.31",10644,9127
"R1.61,R2.79,R3.34,P1.33",1904,1851
"R1.37,R2.18,R3.21,P1.33",1845,1801
"R1.61,R2.19,R3.85,P1.33",1400,1373
"R1.56,R2.92,R3.23,P1.37",2383,2264
"R1.44,R2.76,R3.56,P1.35",1656,1612
"R1.51,R2.22,R3.26,P1.32",800,790
"R1.35,R2.80,R3.60,P1.36",2038,1987
"R1.40,R2.13,R3.90,P1.35",3282,3129
"R1.44,R2.79,R3.20,P1.31",1908,1854
"R1.47,R2.69,R3.69,P1.34",573,567
"R1.46,R2.60,R3.57,P1.34",788,772
"R1.58,R2.82,R3.41,P1.36",1455,1426
"R1.41,R2.47,R3.19,P1.37",1397,1361
"R1.41,R2.35,R3.10,P1.33",2226,2113
"R1.33,R2.62,R3.04,P1.36",2962,2835
"R1.61,R2.69,R3.02,P1.34",2165,2105
"R1.57,R2.03,R3.82,P1.34",1599,1554
"R1.54,R2.04,R3.49,P1.31",949,940
"R1.53,R2.21,R3.71,P1.33",721,709
"R1.42,R2.25,R3.27,P1.32",667,660
"R1.47,R2.42,R3.29,P1.35",2129,2055
"R1.49,R2.66,R3.60,P1.33",845,827
"R1.34,R2.21,R3.29,P1.33",1134,1102
"R1.56,R2.88,R3.32,P1.31",487,481
"R1.39,R2.94,R3.49,P1.35",2716,2592
"R1.36,R2.61,R3.08,P1.37",1347,1317
"R1.49,R2.15,R3.67,P1.35",1488,1452
"R1.59,R2.57,R3.60,P1.31",2949,2811
"R1.36,R2.06,R3.86,P1.35",1407,1379
"R1.39,R2.15,R3.75,P1.34",3492,3321
"R1.42,R2.67,R3.65,P1.35",1264,1240
"R1.49,R2.82,R3.81,P1.34",1225,1201
"R1.59,R2.42,R3.35,P1.33",3438,3280
"R1.58,R2.13,R3.42,P1.37",631,625
"R1.33,R2.56,R3.92,P1.36",3101,2920
"R1.57,R2.79,R3.64,P1.33",2495,2391
"R1.55,R2.22,R3.23,P1.36",3105,2962
"R1.34,R2.47,R3.20,P1.34",1040,1016
"R1.34,R2.31,R3.72,P1.31",1619,1581
"R1.33,R2.44,R3.26,P1.35",534,523
"R1.64,R2.77,R3.66,P1.36",6134,5606
"R1.43,R2.20,R3.59,P1.31",691,684
"R1.35,R2.64,R3.05,P1.33",1708,1672
"R1.53,R2.14,R3.59,P1.33",557,555
"R1.60,R2.94,R3.45,P1.33",1362,1323
"R1.61,R2.40,R3.72,P1.34",1574,1537
"R1.34,R2.60,R3.85,P1.34",475,473
"R1.45,R2.27,R3.86,P1.33",1307,1286
"R1.61,R2.47,R3.40,P1.34",3056,2881
"R1.40,R2.63,R3.15,P1.37",1547,1511
"R1.51,R2.66,R3.91,P1.34",1148,1126
"R1.47,R2.72,R3.31,P1.33",1188,1166
"R1.51,R2.10,R3.45,P1.31",770,760
"R1.38,R2.90,R3.51,P1.31",278,276
"R1.60,R2.67,R3.33,P1.31",1587,1545
"R1.35,R2.63,R3.57,P1.34",7271,6533
"R1.38,R2.42,R3.71,P1.36",915,909
"R1.42,R2.40,R3.06,P1.35",974,957
"R1.55,R2.57,R3.27,P1.36",1379,1350
"R1.41,R2.34,R3.10,P1.33",3917,3676
"R1.53,R2.14,R3.48,P1.34",1811,1742
"R1.48,R2.24,R3.93,P1.31",1027,1014
"R1.39,R2.19,R3.20,P1.35",2592,2500
"R1.44,R2.36,R3.66,P1.34",1102,1083
"R1.56,R2.01,R3.01,P1.36",4180,3940
"R1.59,R2.33,R3.28,P1.33",886,870
"R1.33,R2.77,R3.43,P1.35",1298,1262
"R1.39,R2.27,R3.79,P1.37",1479,1447
"R1.46,R2.08,R3.79,P1.34",942,922
"R1.42,R2.29,R3.18,P1.34",5414,5016
"R1.36,R2.51,R3.74,P1.37",2272,2178
"R1.52,R2.40,R3.67,P1.37",858,847
"R1.52,R2.09,R3.58,P1.36",608,601
"R1.33,R2.22,R3.49,P1.34",2563,2451
"R1.37,R2.32,R3.86,P1.37",2023,1966
"R1.34,R2.48,R3.61,P1.35",1633,1587
"R1.52,R2.12,R3.50,P1.34",222,220
"R1.50,R2.48,R3.44,P1.36",2831,2728
"R1.42,R2.27,R3.22,P1.31",2526,2399
"R1.40,R2.63,R3.25,P1.36",1336,1300
"R1.54,R2.27,R3.50,P1.31",864,850
"R1.41,R2.38,R3.02,P1.32",205,205
"R1.48,R2.25,R3.56,P1.31",1827,1763
"R1.49,R2.94,R3.54,P1.33",3670,3456
"R1.56,R2.79,R3.14,P1.36",1998,1934
"R1.38,R2.19,R3.85,P1.35",1344,1313
"R1.46,R2.39,R3.69,P1.33",2296,2219
"R1.59,R2.63,R3.74,P1.33",1290,1261
"R1.35,R2.32,R3.10,P1.35",1723,1683
"R1.47,R2.80,R3.75,P1.36",2281,2196
"R1.35,R2.08,R3.91,P1.33",1234,1202
"R1.58,R2.67,R3.34,P1.34",1649,1609
"R1.35,R2.39,R3.73,P1.34",2578,2502
"R1.62,R2.56,R3.04,P1.31",1050,1024
"R1.51,R2.02,R3.27,P1.35",1298,1261
"R1.44,R2.87,R3.54,P1.35",1311,1287
"R1.57,R2.79,R3.47,P1.36",4968,4620
"R1.43,R2.07,R3.71,P1.37",7509,6663
"R1.64,R2.60,R3.45,P1.37",2523,2426
"R1.49,R2.21,R3.89,P1.34",2208,2136
"R1.34,R2.14,R3.91,P1.31",1697,1655
"R1.57,R2.45,R3.43,P1.31",3231,3091
"R1.34,R2.33,R3.21,P1.35",1122,1099
"R1.49,R2.58,R3.38,P1.33",1356,1324
"R1.53,R2.71,R3.72,P1.35",1992,1925
"R1.49,R2.84,R3.12,P1.31",1881,1828
"R1.63,R2.13,R3.69,P1.35",829,816
"R1.57,R2.53,R3.65,P1.32",285,284
"R1.59,R2.25,R3.24,P1.37",975,961
"R1.49,R2.93,R3.37,P1.33",454,447
"R1.64,R2.58,R3.12,P1.36",3269,3115
"R1.44,R2.84,R3.72,P1.35",2088,2009
"R1.54,R2.60,R3.77,P1.34",397,392
"R1.33,R2.41,R3.17,P1.37",1305,1275
"R1.39,R2.83,R3.28,P1.37",3100,2977
"R1.48,R2.52,R3.07,P1.37",2229,2138
"R1.45,R2.07,R3.72,P1.34",1702,1655
"R1.57,R2.07,R3.72,P1.35",4313,4041
"R1.34,R2.49,R3.62,P1.36",2127,2062
"R1.43,R2.22,R3.76,P1.37",2206,2141
"R1.33,R2.88,R3.48,P1.35",718,714
"R1.50,R2.09,R3.71,P1.31",1454,1417
"R1.48,R2.82,R3.10,P1.33",1014,995
"R1.36,R2.28,R3.90,P1.36",2216,2139
"R1.36,R2.51,R3.60,P1.36",1842,1782
"R1.36,R2.92,R3.61,P1.34",1757,1719
"R1.54,R2.48,R3.80,P1.34",2655,2585
"R1.45,R2.40,R3.62,P1.36",1956,1902
"R1.52,R2.33,R3.42,P1.36",1801,1734
"R1.57,R2.88,R3.80,P1.37",1294,1266
"R1.48,R2.40,R3.18,P1.34",1683,1646
"R1.63,R2.83,R3.92,P1.37",1322,1291
"R1.38,R2.44,R3.24,P1.31",2536,2458
"R1.34,R2.66,R3.32,P1.36",1332,1298
"R1.50,R2.50,R3.47,P1.32",410,410
"R1.58,R2.51,R3.81,P1.36",3170,3007
"R1.63,R2.44,R3.15,P1.34",2556,2452
"R1.56,R2.80,R3.66,P1.36",3887,3668
"R1.53,R2.53,R3.07,P1.35",1658,1593
"R1.60,R2.58,R3.36,P1.35",2138,2075
"R1.48,R2.32,R3.02,P1.37",1197,1180
"R1.41,R2.91,R3.71,P1.34",1864,1798
"R1.34,R2.74,R3.66,P1.34",1295,1275
"R1.46,R2.12,R3.48,P1.37",3524,3345
"R1.44,R2.71,R3.46,P1.31",2273,2203
"R1.47,R2.32,R3.12,P1.31",777,758
"R1.63,R2.61,R3.39,P1.36",1740,1691
"R1.48,R2.03,R3.17,P1.31",1065,1048
"R1.38,R2.20,R3.20,P1.32",518,512
"R1.35,R2.23,R3.06,P1.35",2397,2303
"R1.64,R2.93,R3.37,P1.34",748,738
"R1.51,R2.14,R3.78,P1.34",1021,1005
"R1.36,R2.08,R3.17,P1.36",1828,1773
"R1.34,R2.42,R3.24,P1.33",689,683
"R1.42,R2.49,R3.05,P1.35",1492,1462
"R1.58,R2.16,R3.54,P1.37",1271,1244
"R1.60,R2.45,R3.25,P1.36",2251,2187
"R1.56,R2.25,R3.71,P1.34",2179,2099
"R1.56,R2.65,R3.66,P1.34",705,692
"R1.39,R2.26,R3.07,P1.33",1020,999
"R1.38,R2.16,R3.60,P1.31",1292,1265
"R1.48,R2.91,R3.17,P1.34",2572,2471
"R1.46,R2.77,R3.46,P1.36",1106,1076
"R1.33,R2.02,R3.14,P1.31",1491,1451
"R1.56,R2.71,R3.12,P1.34",996,983
"R1.52,R2.59,R3.80,P1.31",775,772
"R1.55,R2.14,R3.43,P1.33",1336,1303
"R1.42,R2.34,R3.76,P1.35",2262,2180
"R1.47,R2.88,R3.66,P1.35",2398,2305
"R1.61,R2.45,R3.13,P1.33",1457,1428
"R1.51,R2.18,R3.07,P1.36",2072,2015
"R1.48,R2.50,R3.85,P1.36",2700,2581
"R1.41,R2.40,R3.56,P1.37",1560,1514
"R1.48,R2.22,R3.04,P1.34",2380,2300
"R1.37,R2.85,R3.03,P1.35",1604,1545
"R1.48,R2.74,R3.33,P1.33",704,699
"R1.50,R2.30,R3.05,P1.33",1161,1133
"R1.45,R2.05,R3.16,P1.31",1544,1495
"R1.51,R2.86,R3.82,P1.33",1702,1652
"R1.45,R2.71,R3.54,P1.36",2747,2636
"R1.53,R2.37,R3.94,P1.37",616,614
"R1.46,R2.13,R3.06,P1.35",5124,4765
"R1.59,R2.10,R3.16,P1.31",336,334
"R1.36,R2.31,R3.19,P1.35",919,906
"R1.43,R2.09,R3.77,P1.35",3740,3524
"R1.52,R2.09,R3.94,P1.34",1735,1689
"R1.53,R2.22,R3.24,P1.34",734,719
"R1.53,R2.21,R3.43,P1.34",6816,6165
"R1.33,R2.77,R3.55,P1.31",1474,1446
"R1.63,R2.22,R3.22,P1.34",4190,3899
"R1.46,R2.69,R3.28,P1.31",1278,1245
"R1.35,R2.48,R3.70,P1.35",3470,3283
"R1.37,R2.88,R3.56,P1.31",687,681
"R1.46,R2.51,R3.13,P1.34",2158,2082
"R1.59,R2.29,R3.40,P1.35",1421,1384
"R1.41,R2.29,R3.58,P1.31",2659,2560
"R1.45,R2.18,R3.50,P1.36",1486,1436
"R1.40,R2.32,R3.42,P1.31",1719,1658
"R1.55,R2.79,R3.37,P1.37",1052,1025
"R1.56,R2.01,R3.62,P1.37",607,604
"R1.64,R2.32,R3.18,P1.35",2754,2662
"R1.56,R2.41,R3.88,P1.31",2238,2150
"R1.56,R2.30,R3.69,P1.34",2940,2815
"R1.43,R2.69,R3.89,P1.35",5984,5447
"R1.60,R2.78,R3.02,P1.31",616,611
"R1.56,R2.89,R3.84,P1.34",244,243
"R1.41,R2.27,R3.33,P1.36",2392,2302
"R1.57,R2.95,R3.29,P1.35",452,449
"R1.47,R2.48,R3.55,P1.33",1642,1592
"R1.54,R2.91,R3.28,P1.31",1047,1033
"R1.36,R2.75,R3.81,P1.33",1030,1006
"R1.35,R2.26,R3.78,P1.33",1033,1019
"R1.42,R2.09,R3.55,P1.33",1178,1147
"R1.63,R2.90,R3.55,P1.31",2083,2001
"R1.59,R2.55,R3.92,P1.36",2368,2297
"R1.36,R2.74,R3.27,P1.34",2725,2649
"R1.35,R2.46,R3.30,P1.31",2586,2491
"R1.63,R2.14,R3.32,P1.33",398,394
"R1.43,R2.73,R3.28,P1.36",2228,2181
"R1.47,R2.08,R3.13,P1.33",1686,1625
"R1.44,R2.76,R3.48,P1.36",2926,2807
"R1.56,R2.90,R3.30,P1.35",1965,1894
"R1.49,R2.61,R3.30,P1.37",1053,1032
"R1.34,R2.82,R3.32,P1.34",2582,2479
"R1.42,R2.03,R3.49,P1.32",486,479
"R1.44,R2.42,R3.50,P1.35",6249,5637
"R1.36,R2.80,R3.04,P1.37",514,512
"R1.57,R2.30,R3.85,P1.35",2208,2133
"R1.52,R2.21,R3.43,P1.31",642,632
"R1.61,R2.04,R3.36,P1.34",2403,2302
"R1.57,R2.36,R3.28,P1.35",2596,2498
"R1.46,R2.23,R3.02,P1.37",3323,3129
"R1.44,R2.13,R3.20,P1.34",6053,5486
"R1.57,R2.04,R3.12,P1.32",1079,1054
"R1.54,R2.64,R3.94,P1.33",1801,1744
"R1.60,R2.39,R3.06,P1.36",1995,1906
"R1.52,R2.75,R3.09,P1.37",1082,1069
"R1.45,R2.27,R3.14,P1.37",1120,1101
"R1.64,R2.15,R3.78,P1.37",2705,2582
"R1.58,R2.17,R3.68,P1.37",948,940
"R1.37,R2.43,R3.64,P1.33",3553,3384
"R1.60,R2.28,R3.69,P1.31",1395,1347
"R1.61,R2.32,R3.70,P1.36",624,618
"R1.49,R2.75,R3.78,P1.36",1371,1342
"R1.53,R2.82,R3.25,P1.34",1255,1229
"R1.57,R2.55,R3.34,P1.36",1894,1835
"R1.59,R2.59,R3.70,P1.33",1663,1607
"R1.60,R2.74,R3.80,P1.34",1358,1330
"R1.60,R2.44,R3.17,P1.37",1194,1173
"R1.51,R2.15,R3.76,P1.31",1453,1411
"R1.54,R2.82,R3.93,P1.36",3434,3265
"R1.50,R2.13,R3.22,P1.37",2095,2023
"R1.56,R2.91,R3.71,P1.37",1721,1676
"R1.61,R2.06,R3.51,P1.35",4562,4287
"R1.56,R2.08,R3.40,P1.33",2005,1955
"R1.49,R2.80,R3.52,P1.35",1043,1021
"R1.55,R2.91,R3.40,P1.34",2398,2323
"R1.43,R2.92,R3.39,P1.31",726,716
"R1.41,R2.70,R3.79,P1.33",1282,1261
"R1.37,R2.33,R3.22,P1.35",1362,1327
"R1.56,R2.26,R3.57,P1.36",1316,1299
"R1.48,R2.25,R3.23,P1.37",1336,1304
"R1.34,R2.45,R3.76,P1.34",5707,5240
"R1.53,R2.11,R3.17,P1.37",1408,1372
"R1.55,R2.07,R3.12,P1.33",785,771
"R1.55,R2.01,R3.70,P1.33",929,904
"R1.62,R2.01,R3.33,P1.35",643,635
"R1.50,R2.29,R3.12,P1.31",1173,1155
"R1.43,R2.11,R3.45,P1.35",1526,1493
"R1.60,R2.13,R3.67,P1.34",497,494
"R1.57,R2.17,R3.42,P1.35",2682,2567
"R1.48,R2.41,R3.53,P1.36",861,844
"R1.59,R2.68,R3.39,P1.31",1424,1388
"R1.41,R2.22,R3.14,P1.35",2310,2223
"R1.40,R2.28,R3.20,P1.34",852,842
"R1.42,R2.11,R3.10,P1.37",2643,2526
"R1.64,R2.83,R3.52,P1.37",877,862
"R1.51,R2.35,R3.33,P1.31",3076,2937
"R1.49,R2.08,R3.42,P1.37",2554,2421
"R1.53,R2.42,R3.95,P1.36",1352,1319
"R1.52,R2.48,R3.93,P1.31",572,567
"R1.60,R2.34,R3.89,P1.31",1716,1656
"R1.40,R2.73,R3.46,P1.31",1400,1364
"R1.59,R2.49,R3.35,P1.37",1840,1784
"R1.61,R2.74,R3.27,P1.36",7410,6656
"R1.37,R2.66,R3.27,P1.37",590,584
"R1.41,R2.13,R3.51,P1.34",766,756
"R1.46,R2.21,R3.78,P1.36",2184,2105
"R1.40,R2.62,R3.36,P1.36",1760,1701
"R1.50,R2.86,R3.57,P1.36",1025,1013
"R1.52,R2.22,R3.08,P1.35",1915,1852
"R1.64,R2.59,R3.04,P1.37",1334,1305
"R1.47,R2.50,R3.80,P1.35",1315,1289
"R1.64,R2.16,R3.72,P1.33",1087,1078
"R1.64,R2.15,R3.10,P1.33",738,725
"R1.39,R2.02,R3.08,P1.36",1533,1489
"R1.51,R2.53,R3.28,P1.32",299,296
"R1.37,R2.95,R3.88,P1.33",738,724
"R1.52,R2.93,R3.45,P1.35",1126,1104
"R1.53,R2.79,R3.52,P1.36",1190,1169
"R1.63,R2.75,R3.70,P1.35",1084,1069
"R1.49,R2.93,R3.21,P1.36",622,616
"R1.44,R2.76,R3.58,P1.37",1577,1533
"R1.59,R2.74,R3.94,P1.35",1417,1384
"R1.44,R2.44,R3.75,P1.37",3370,3186
"R1.49,R2.28,R3.64,P1.34",3594,3363
"R1.55,R2.68,R3.24,P1.34",1951,1902
"R1.61,R2.42,R3.69,P1.35",3570,3347
"R1.59,R2.74,R3.84,P1.34",1348,1325
"R1.46,R2.18,R3.80,P1.33",740,726
"R1.64,R2.14,R3.84,P1.36",1166,1142
"R1.45,R2.57,R3.53,P1.35",1117,1092
"R1.42,R2.87,R3.30,P1.37",904,885
"R1.62,R2.74,R3.49,P1.31",1547,1504
"R1.33,R2.71,R3.48,P1.33",1901,1839
"R1.42,R2.17,R3.07,P1.35",1554,1517
"R1.33,R2.62,R3.52,P1.32",273,273
"R1.42,R2.90,R3.79,P1.35",223,221
"R1.46,R2.31,R3.44,P1.35",1982,1917
"R1.63,R2.96,R3.85,P1.36",839,826
"R1.63,R2.53,R3.73,P1.35",898,880
"R1.33,R2.13,R3.03,P1.33",1432,1395
"R1.37,R2.23,R3.20,P1.36",1699,1643
"R1.35,R2.90,R3.18,P1.31",1090,1065
"R1.55,R2.59,R3.81,P1.35",1219,1190
"R1.53,R2.09,R3.48,P1.31",2545,2465
"R1.58,R2.16,R3.79,P1.31",827,808
"R1.37,R2.49,R3.02,P1.34",1773,1719
"R1.53,R2.56,R3.74,P1.33",2179,2091
"R1.54,R2.16,R3.03,P1.36",2205,2120
"R1.42,R2.50,R3.21,P1.35",3524,3381
"R1.49,R2.03,R3.74,P1.31",1273,1250
"R1.58,R2.20,R3.79,P1.34",1898,1852
"R1.36,R2.80,R3.45,P1.34",1656,1611
"R1.40,R2.83,R3.13,P1.33",968,952
"R1.36,R2.04,R3.78,P1.35",2461,2348
"R1.35,R2.27,R3.25,P1.37",1256,1230
"R1.34,R2.70,R3.61,P1.36",1119,1099
"R1.35,R2.66,R3.47,P1.35",2433,2333
"R1.39,R2.01,R3.40,P1.35",2745,2605
"R1.61,R2.35,R3.22,P1.35",1593,1552
"R1.52,R2.17,R3.15,P1.31",1948,1889
