cell,nCounts,nFeatures
"R1.15,R2.48,R3.58,P1.40",3335,1552
"R1.15,R2.49,R3.33,P1.40",3739,1635
"R1.15,R2.50,R3.78,P1.39",4463,1899
"R1.15,R2.51,R3.38,P1.39",8846,3020
"R1.15,R2.53,R3.52,P1.40",16058,3922
"R1.15,R2.57,R3.64,P1.39",2990,1534
"R1.15,R2.58,R3.47,P1.40",6472,2398
"R1.15,R2.59,R3.24,P1.40",4984,2128
"R1.15,R2.59,R3.58,P1.40",3673,1633
"R1.15,R2.61,R3.52,P1.40",1917,1036
"R1.15,R2.63,R3.13,P1.39",3627,1569
"R1.15,R2.63,R3.58,P1.40",4271,1701
"R1.15,R2.63,R3.74,P1.39",3737,1658
"R1.15,R2.68,R3.92,P1.40",8919,3483
"R1.15,R2.73,R3.16,P1.40",1975,1190
"R1.15,R2.79,R3.28,P1.39",301,256
"R1.15,R2.80,R3.58,P1.40",9166,3088
"R1.15,R2.80,R3.72,P1.40",4512,1789
"R1.15,R2.81,R3.22,P1.39",18507,5088
"R1.15,R2.86,R3.46,P1.39",737,501
"R1.15,R2.88,R3.47,P1.39",1924,1107
"R1.15,R2.90,R3.45,P1.40",835,633
"R1.16,R2.10,R3.14,P1.40",2719,1378
"R1.16,R2.11,R3.27,P1.40",1644,1046
"R1.16,R2.13,R3.24,P1.39",588,403
"R1.16,R2.13,R3.65,P1.39",10775,3762
"R1.16,R2.13,R3.78,P1.40",1728,1034
"R1.16,R2.15,R3.48,P1.40",3126,1450
"R1.16,R2.16,R3.40,P1.40",1928,1204
"R1.16,R2.17,R3.13,P1.40",3957,1756
"R1.16,R2.17,R3.74,P1.40",3037,1382
"R1.16,R2.20,R3.23,P1.40",456,377
"R1.16,R2.22,R3.54,P1.39",1450,939
"R1.16,R2.24,R3.69,P1.39",4455,1866
"R1.16,R2.25,R3.57,P1.40",1937,1242
"R1.16,R2.26,R3.89,P1.39",7564,2222
"R1.16,R2.27,R3.56,P1.40",1366,831
"R1.16,R2.28,R3.71,P1.40",3962,2010
"R1.16,R2.36,R3.29,P1.40",9580,3245
"R1.16,R2.40,R3.35,P1.40",5504,2341
"R1.16,R2.41,R3.74,P1.40",396,347
"R1.16,R2.50,R3.22,P1.39",967,635
"R1.16,R2.55,R3.62,P1.40",2641,1374
"R1.16,R2.59,R3.13,P1.39",665,449
"R1.16,R2.60,R3.60,P1.40",1832,1098
"R1.16,R2.61,R3.56,P1.40",908,669
"R1.16,R2.70,R3.80,P1.40",3848,1924
"R1.16,R2.71,R3.28,P1.39",534,376
"R1.16,R2.71,R3.93,P1.40",752,565
"R1.16,R2.72,R3.36,P1.39",5850,2249
"R1.16,R2.78,R3.72,P1.39",2699,1540
"R1.16,R2.79,R3.04,P1.40",6371,2563
"R1.16,R2.85,R3.96,P1.40",2144,1223
"R1.16,R2.86,R3.46,P1.39",4624,2045
"R1.16,R2.91,R3.70,P1.39",7014,2600
"R1.16,R2.96,R3.77,P1.39",3509,1653
"R1.17,R2.03,R3.30,P1.39",930,570
"R1.17,R2.07,R3.78,P1.40",275,239
"R1.17,R2.08,R3.29,P1.40",3531,1581
"R1.17,R2.08,R3.70,P1.39",3476,1654
"R1.17,R2.10,R3.37,P1.40",7910,2670
"R1.17,R2.11,R3.50,P1.39",3342,1435
"R1.17,R2.19,R3.32,P1.39",4722,1966
"R1.17,R2.21,R3.19,P1.39",2006,1200
"R1.17,R2.21,R3.66,P1.39",4811,2265
"R1.17,R2.22,R3.38,P1.40",4460,2003
"R1.17,R2.27,R3.58,P1.39",3121,1464
"R1.17,R2.30,R3.46,P1.40",3303,1677
"R1.17,R2.30,R3.79,P1.39",5043,1933
"R1.17,R2.31,R3.82,P1.39",1136,716
"R1.17,R2.37,R3.88,P1.39",5935,2373
"R1.17,R2.39,R3.22,P1.40",3189,1516
"R1.17,R2.42,R3.57,P1.40",1201,716
"R1.17,R2.45,R3.78,P1.39",6978,2767
"R1.17,R2.47,R3.17,P1.40",489,362
"R1.17,R2.48,R3.53,P1.39",3759,1771
"R1.17,R2.49,R3.42,P1.39",2218,1353
"R1.17,R2.51,R3.66,P1.40",1243,856
"R1.17,R2.59,R3.45,P1.39",4504,1832
"R1.17,R2.59,R3.64,P1.40",13189,4003
"R1.17,R2.61,R3.55,P1.40",4730,1972
"R1.17,R2.65,R3.31,P1.40",2784,1351
"R1.17,R2.65,R3.44,P1.40",2744,1508
"R1.17,R2.65,R3.70,P1.40",759,559
"R1.17,R2.67,R3.78,P1.40",3300,1523
"R1.17,R2.69,R3.33,P1.39",4266,2078
"R1.17,R2.69,R3.43,P1.39",48313,7755
"R1.17,R2.69,R3.61,P1.39",3629,1643
"R1.17,R2.78,R3.35,P1.39",1361,902
"R1.17,R2.82,R3.08,P1.39",2403,1295
"R1.17,R2.82,R3.19,P1.39",4268,2215
"R1.17,R2.83,R3.56,P1.39",3652,1589
"R1.17,R2.83,R3.77,P1.39",2120,1184
"R1.17,R2.86,R3.57,P1.39",4404,2094
"R1.17,R2.89,R3.35,P1.40",6774,2810
"R1.17,R2.93,R3.10,P1.40",1966,1053
"R1.17,R2.93,R3.95,P1.39",2964,1418
"R1.18,R2.04,R3.07,P1.39",2076,1302
"R1.18,R2.04,R3.26,P1.40",7089,2110
"R1.18,R2.05,R3.94,P1.39",7871,3110
"R1.18,R2.09,R3.05,P1.40",3491,1708
"R1.18,R2.10,R3.29,P1.40",17160,4825
"R1.18,R2.12,R3.84,P1.40",7057,2744
"R1.18,R2.22,R3.33,P1.39",10785,3481
"R1.18,R2.22,R3.33,P1.40",3253,1609
"R1.18,R2.28,R3.86,P1.40",1413,926
"R1.18,R2.28,R3.89,P1.39",310,276
"R1.18,R2.33,R3.22,P1.39",9822,2901
"R1.18,R2.33,R3.82,P1.39",6551,2704
"R1.18,R2.41,R3.70,P1.40",5739,2311
"R1.18,R2.42,R3.01,P1.39",7411,2709
"R1.18,R2.46,R3.92,P1.39",4506,1828
"R1.18,R2.54,R3.11,P1.39",1013,741
"R1.18,R2.55,R3.66,P1.39",1777,1102
"R1.18,R2.56,R3.76,P1.40",209,179
"R1.18,R2.57,R3.87,P1.40",2556,1348
"R1.18,R2.59,R3.15,P1.40",2179,1091
"R1.18,R2.61,R3.28,P1.39",8438,3029
"R1.18,R2.64,R3.22,P1.39",9953,2976
"R1.18,R2.68,R3.52,P1.40",6379,2379
"R1.18,R2.69,R3.32,P1.39",2556,1404
"R1.18,R2.71,R3.81,P1.39",648,492
"R1.18,R2.75,R3.59,P1.40",627,421
"R1.18,R2.78,R3.23,P1.40",6787,2500
"R1.18,R2.84,R3.27,P1.40",11871,3129
"R1.18,R2.86,R3.69,P1.39",1774,1002
"R1.18,R2.96,R3.56,P1.39",44825,7021
"R1.19,R2.01,R3.78,P1.39",810,576
"R1.19,R2.02,R3.85,P1.39",1895,1181
"R1.19,R2.05,R3.56,P1.39",1540,997
"R1.19,R2.13,R3.82,P1.40",2792,1714
"R1.19,R2.16,R3.23,P1.39",4830,1649
"R1.19,R2.22,R3.46,P1.40",3043,1503
"R1.19,R2.27,R3.82,P1.40",12329,3843
"R1.19,R2.33,R3.84,P1.39",408,309
"R1.19,R2.36,R3.05,P1.39",10695,3190
"R1.19,R2.38,R3.52,P1.40",8931,2445
"R1.19,R2.45,R3.57,P1.40",541,419
"R1.19,R2.54,R3.74,P1.40",89380,9120
"R1.19,R2.57,R3.22,P1.40",3186,1479
"R1.19,R2.58,R3.17,P1.39",2982,1525
"R1.19,R2.63,R3.81,P1.39",3031,1708
"R1.19,R2.65,R3.42,P1.39",5655,2172
"R1.19,R2.68,R3.90,P1.40",7534,3138
"R1.19,R2.69,R3.85,P1.40",3330,1860
"R1.19,R2.73,R3.71,P1.39",1701,1005
"R1.19,R2.75,R3.02,P1.39",653,488
"R1.19,R2.82,R3.59,P1.39",532,379
"R1.19,R2.91,R3.51,P1.39",4914,2051
"R1.19,R2.91,R3.66,P1.40",1760,1006
"R1.19,R2.96,R3.37,P1.39",28047,5579
"R1.19,R2.96,R3.73,P1.40",3233,1507
"R1.19,R2.96,R3.87,P1.39",5995,2170
"R1.20,R2.01,R3.60,P1.40",1813,1147
"R1.20,R2.02,R3.78,P1.40",6937,2486
"R1.20,R2.06,R3.20,P1.39",3381,1843
"R1.20,R2.07,R3.57,P1.40",371,273
"R1.20,R2.08,R3.20,P1.39",3902,1903
"R1.20,R2.09,R3.68,P1.39",4849,2186
"R1.20,R2.10,R3.41,P1.39",2548,1244
"R1.20,R2.14,R3.61,P1.40",13121,3615
"R1.20,R2.16,R3.90,P1.39",842,590
"R1.20,R2.17,R3.51,P1.39",14260,4296
"R1.20,R2.19,R3.49,P1.40",4771,2236
"R1.20,R2.20,R3.40,P1.39",8011,2695
"R1.20,R2.20,R3.52,P1.39",2877,1492
"R1.20,R2.22,R3.59,P1.39",30348,5798
"R1.20,R2.27,R3.67,P1.40",5901,2199
"R1.20,R2.29,R3.22,P1.39",3060,1478
"R1.20,R2.29,R3.72,P1.40",2103,1184
"R1.20,R2.33,R3.30,P1.39",2926,1431
"R1.20,R2.33,R3.47,P1.39",8531,3299
"R1.20,R2.33,R3.95,P1.40",511,412
"R1.20,R2.36,R3.10,P1.40",984,639
"R1.20,R2.36,R3.87,P1.40",356,306
"R1.20,R2.38,R3.56,P1.40",271,218
"R1.20,R2.42,R3.26,P1.40",5230,1996
"R1.20,R2.49,R3.45,P1.40",3964,1661
"R1.20,R2.52,R3.20,P1.39",786,588
"R1.20,R2.63,R3.16,P1.40",9408,3271
"R1.20,R2.66,R3.25,P1.40",561,391
"R1.20,R2.66,R3.83,P1.39",4314,1874
"R1.20,R2.68,R3.71,P1.40",12748,3558
"R1.20,R2.69,R3.93,P1.39",2216,1306
"R1.20,R2.70,R3.14,P1.39",3629,1865
"R1.20,R2.73,R3.48,P1.40",2905,1338
"R1.20,R2.78,R3.12,P1.39",7403,2748
"R1.20,R2.79,R3.05,P1.40",7978,2952
"R1.20,R2.79,R3.23,P1.39",422,348
"R1.20,R2.85,R3.19,P1.39",2048,1224
"R1.20,R2.88,R3.54,P1.39",10380,3196
"R1.20,R2.91,R3.18,P1.40",8850,2650
"R1.20,R2.91,R3.19,P1.39",3028,1576
"R1.20,R2.93,R3.30,P1.40",237,197
"R1.20,R2.96,R3.15,P1.39",4318,1825
"R1.21,R2.11,R3.51,P1.40",1984,1203
"R1.21,R2.21,R3.04,P1.40",2177,1222
"R1.21,R2.22,R3.24,P1.39",2928,1711
"R1.21,R2.25,R3.33,P1.39",1918,908
"R1.21,R2.30,R3.47,P1.40",1661,984
"R1.21,R2.30,R3.73,P1.39",6347,2872
"R1.21,R2.35,R3.58,P1.40",3516,1495
"R1.21,R2.37,R3.23,P1.40",3446,1573
"R1.21,R2.39,R3.25,P1.40",3500,1471
"R1.21,R2.41,R3.89,P1.39",4195,2109
"R1.21,R2.41,R3.91,P1.40",4518,2115
"R1.21,R2.42,R3.03,P1.40",7197,2495
"R1.21,R2.43,R3.65,P1.39",207,198
"R1.21,R2.51,R3.54,P1.39",7211,2673
"R1.21,R2.59,R3.84,P1.39",625,487
"R1.21,R2.60,R3.77,P1.40",3066,1536
"R1.21,R2.62,R3.45,P1.40",3941,1827
"R1.21,R2.62,R3.81,P1.39",5179,2077
"R1.21,R2.68,R3.45,P1.39",3105,1461
"R1.21,R2.69,R3.18,P1.40",14131,4119
"R1.21,R2.70,R3.20,P1.40",551,376
"R1.21,R2.74,R3.47,P1.40",7323,2836
"R1.21,R2.75,R3.55,P1.39",3235,1737
"R1.21,R2.76,R3.68,P1.40",602,446
"R1.21,R2.79,R3.11,P1.40",3060,1458
"R1.21,R2.80,R3.51,P1.40",1243,757
"R1.21,R2.82,R3.18,P1.40",12219,2869
"R1.21,R2.87,R3.75,P1.40",3534,1667
"R1.21,R2.87,R3.95,P1.40",8524,2625
"R1.21,R2.88,R3.50,P1.40",207,183
"R1.22,R2.01,R3.11,P1.40",7411,2693
"R1.22,R2.07,R3.56,P1.39",4264,2101
"R1.22,R2.12,R3.29,P1.39",354,290
"R1.22,R2.13,R3.01,P1.39",8066,2597
"R1.22,R2.13,R3.28,P1.39",3282,1537
"R1.22,R2.15,R3.76,P1.39",5718,2445
"R1.22,R2.16,R3.54,P1.39",6970,2519
"R1.22,R2.17,R3.17,P1.39",4772,1960
"R1.22,R2.25,R3.40,P1.40",9912,2959
"R1.22,R2.26,R3.58,P1.40",259,235
"R1.22,R2.26,R3.83,P1.40",6303,2290
"R1.22,R2.27,R3.12,P1.40",6590,2509
"R1.22,R2.27,R3.53,P1.40",339,284
"R1.22,R2.29,R3.36,P1.39",5356,2018
"R1.22,R2.38,R3.72,P1.40",2805,1502
"R1.22,R2.48,R3.38,P1.39",263,213
"R1.22,R2.48,R3.83,P1.39",1057,671
"R1.22,R2.51,R3.77,P1.40",718,563
"R1.22,R2.51,R3.83,P1.40",3840,1645
"R1.22,R2.53,R3.55,P1.40",1212,783
"R1.22,R2.54,R3.74,P1.39",4260,1917
"R1.22,R2.60,R3.51,P1.40",2848,1406
"R1.22,R2.64,R3.57,P1.40",6280,2667
"R1.22,R2.65,R3.23,P1.39",2867,1429
"R1.22,R2.65,R3.74,P1.39",1892,1071
"R1.22,R2.67,R3.24,P1.39",3743,1854
"R1.22,R2.68,R3.81,P1.39",323,270
"R1.22,R2.69,R3.38,P1.40",5683,2393
"R1.22,R2.70,R3.44,P1.40",2683,1334
"R1.22,R2.72,R3.10,P1.40",4210,1697
"R1.22,R2.73,R3.39,P1.39",510,388
"R1.22,R2.74,R3.51,P1.40",3998,1791
"R1.22,R2.77,R3.67,P1.40",7834,2913
"R1.22,R2.79,R3.79,P1.40",738,506
"R1.22,R2.80,R3.16,P1.40",3445,1470
"R1.22,R2.81,R3.79,P1.40",1383,912
"R1.22,R2.84,R3.42,P1.39",14885,4208
"R1.22,R2.85,R3.09,P1.40",1615,1026
"R1.22,R2.85,R3.27,P1.40",1622,958
"R1.22,R2.85,R3.96,P1.40",2091,1218
"R1.22,R2.86,R3.89,P1.40",2467,1382
"R1.22,R2.88,R3.27,P1.39",334,269
"R1.22,R2.88,R3.87,P1.39",2821,1376
"R1.22,R2.90,R3.67,P1.39",1617,909
"R1.22,R2.92,R3.60,P1.39",4670,2188
"R1.23,R2.01,R3.18,P1.39",11888,3711
"R1.23,R2.06,R3.25,P1.39",2177,1319
"R1.23,R2.06,R3.84,P1.40",283,217
"R1.23,R2.08,R3.55,P1.39",4432,2068
"R1.23,R2.08,R3.67,P1.40",1992,1292
"R1.23,R2.14,R3.60,P1.40",3581,1575
"R1.23,R2.18,R3.57,P1.40",4332,1842
"R1.23,R2.19,R3.40,P1.40",5138,2088
"R1.23,R2.19,R3.82,P1.39",7040,2638
"R1.23,R2.24,R3.16,P1.40",2198,1243
"R1.23,R2.25,R3.18,P1.39",6676,2450
"R1.23,R2.28,R3.42,P1.40",8146,2917
"R1.23,R2.32,R3.31,P1.40",2519,1336
"R1.23,R2.32,R3.46,P1.39",9195,3403
"R1.23,R2.32,R3.50,P1.39",229,199
"R1.23,R2.38,R3.74,P1.40",13251,3858
"R1.23,R2.38,R3.88,P1.39",6774,2439
"R1.23,R2.40,R3.86,P1.39",5612,2297
"R1.23,R2.42,R3.67,P1.39",18454,4704
"R1.23,R2.42,R3.67,P1.40",4628,2283
"R1.23,R2.46,R3.25,P1.39",14895,4543
"R1.23,R2.48,R3.40,P1.39",2785,1382
"R1.23,R2.48,R3.60,P1.40",3127,1654
"R1.23,R2.49,R3.34,P1.39",1554,1028
"R1.23,R2.49,R3.58,P1.40",1646,1056
"R1.23,R2.53,R3.20,P1.39",5907,2360
"R1.23,R2.57,R3.28,P1.40",395,333
"R1.23,R2.57,R3.69,P1.40",782,590
"R1.23,R2.63,R3.08,P1.39",2752,1303
"R1.23,R2.67,R3.58,P1.39",1460,914
"R1.23,R2.77,R3.19,P1.40",3150,1463
"R1.23,R2.80,R3.80,P1.40",6152,2479
"R1.23,R2.81,R3.83,P1.40",4934,2068
"R1.23,R2.84,R3.23,P1.40",7507,2438
"R1.23,R2.84,R3.52,P1.40",3698,1875
"R1.23,R2.84,R3.61,P1.39",1471,1066
"R1.23,R2.88,R3.71,P1.40",505,390
"R1.23,R2.91,R3.19,P1.39",13073,4158
"R1.23,R2.94,R3.64,P1.39",3746,1660
"R1.23,R2.94,R3.88,P1.40",921,657
"R1.24,R2.01,R3.31,P1.40",5000,2067
"R1.24,R2.07,R3.41,P1.39",3876,1846
"R1.24,R2.10,R3.81,P1.40",750,583
"R1.24,R2.12,R3.62,P1.40",35030,6586
"R1.24,R2.14,R3.40,P1.40",3205,1451
"R1.24,R2.14,R3.94,P1.39",3292,1592
"R1.24,R2.16,R3.33,P1.39",3169,1472
"R1.24,R2.16,R3.76,P1.40",7833,2706
"R1.24,R2.25,R3.94,P1.40",21139,4652
"R1.24,R2.30,R3.30,P1.40",2119,1108
"R1.24,R2.32,R3.35,P1.40",8448,2827
"R1.24,R2.37,R3.87,P1.40",2503,1480
"R1.24,R2.43,R3.89,P1.40",3503,1767
"R1.24,R2.44,R3.27,P1.39",11351,3709
"R1.24,R2.46,R3.45,P1.40",3129,1443
"R1.24,R2.50,R3.14,P1.40",3264,1528
"R1.24,R2.50,R3.77,P1.39",2359,1307
"R1.24,R2.55,R3.21,P1.40",4099,1860
"R1.24,R2.56,R3.67,P1.39",6529,2392
"R1.24,R2.57,R3.37,P1.40",4068,2014
"R1.24,R2.57,R3.48,P1.39",19003,4587
"R1.24,R2.59,R3.86,P1.40",702,526
"R1.24,R2.61,R3.40,P1.40",4182,1828
"R1.24,R2.71,R3.27,P1.39",542,375
"R1.24,R2.71,R3.50,P1.39",2434,1376
"R1.24,R2.85,R3.55,P1.40",2344,1276
"R1.24,R2.85,R3.70,P1.40",3042,1419
"R1.24,R2.86,R3.94,P1.39",2848,1500
"R1.24,R2.88,R3.23,P1.40",6105,2197
"R1.24,R2.90,R3.36,P1.40",5812,2188
"R1.25,R2.01,R3.68,P1.40",3615,1691
"R1.25,R2.08,R3.38,P1.39",692,555
"R1.25,R2.09,R3.75,P1.40",990,658
"R1.25,R2.12,R3.13,P1.39",3754,1755
"R1.25,R2.12,R3.15,P1.40",5604,2131
"R1.25,R2.12,R3.80,P1.39",1260,874
"R1.25,R2.15,R3.09,P1.40",38095,6607
"R1.25,R2.15,R3.60,P1.40",1753,1084
"R1.25,R2.16,R3.67,P1.39",4687,1839
"R1.25,R2.22,R3.74,P1.40",2825,1547
"R1.25,R2.23,R3.75,P1.40",6618,2510
"R1.25,R2.28,R3.07,P1.40",3649,1701
"R1.25,R2.30,R3.11,P1.40",912,648
"R1.25,R2.35,R3.38,P1.40",300,250
"R1.25,R2.36,R3.90,P1.40",19441,4497
"R1.25,R2.42,R3.72,P1.40",3809,2122
"R1.25,R2.43,R3.52,P1.40",3793,1728
"R1.25,R2.44,R3.80,P1.40",8757,2888
"R1.25,R2.47,R3.46,P1.40",3169,1473
"R1.25,R2.48,R3.27,P1.40",4227,2012
"R1.25,R2.49,R3.69,P1.40",3689,1686
"R1.25,R2.51,R3.59,P1.39",54131,7842
"R1.25,R2.53,R3.85,P1.39",2237,1158
"R1.25,R2.56,R3.13,P1.40",12003,2846
"R1.25,R2.56,R3.52,P1.40",1595,1012
"R1.25,R2.57,R3.27,P1.39",7693,2640
"R1.25,R2.58,R3.32,P1.40",7625,2665
"R1.25,R2.62,R3.70,P1.40",5852,2060
"R1.25,R2.65,R3.59,P1.40",4115,1884
"R1.25,R2.68,R3.39,P1.40",2249,1206
"R1.25,R2.70,R3.14,P1.39",43535,7311
"R1.25,R2.75,R3.38,P1.39",4441,2175
"R1.25,R2.78,R3.13,P1.39",5475,1846
"R1.25,R2.89,R3.65,P1.39",1651,1012
"R1.25,R2.91,R3.51,P1.39",1709,1046
"R1.25,R2.93,R3.59,P1.39",5207,2072
"R1.25,R2.96,R3.40,P1.40",4364,1894
"R1.26,R2.11,R3.71,P1.40",4801,2357
"R1.26,R2.11,R3.82,P1.40",4625,2184
"R1.26,R2.11,R3.86,P1.40",9027,3099
"R1.26,R2.12,R3.16,P1.39",443,357
"R1.26,R2.12,R3.51,P1.39",4482,1971
"R1.26,R2.15,R3.43,P1.40",3846,1783
"R1.26,R2.21,R3.28,P1.40",10466,3088
"R1.26,R2.21,R3.52,P1.39",1254,806
"R1.26,R2.28,R3.31,P1.40",1183,781
"R1.26,R2.36,R3.30,P1.40",10164,3249
"R1.26,R2.40,R3.43,P1.40",4350,1730
"R1.26,R2.41,R3.81,P1.39",2125,1204
"R1.26,R2.42,R3.36,P1.39",22245,5504
"R1.26,R2.42,R3.77,P1.39",1877,1089
"R1.26,R2.43,R3.47,P1.40",260,213
"R1.26,R2.51,R3.74,P1.40",71050,8389
"R1.26,R2.53,R3.57,P1.39",679,475
"R1.26,R2.54,R3.76,P1.40",906,620
"R1.26,R2.55,R3.64,P1.39",3467,1677
"R1.26,R2.59,R3.47,P1.39",2447,1387
"R1.26,R2.60,R3.12,P1.40",8958,3168
"R1.26,R2.60,R3.72,P1.40",3216,1757
"R1.26,R2.63,R3.51,P1.39",3009,1461
"R1.26,R2.64,R3.65,P1.39",3844,1764
"R1.26,R2.69,R3.95,P1.39",4461,2131
"R1.26,R2.70,R3.37,P1.39",10706,3639
"R1.26,R2.74,R3.15,P1.40",9163,3273
"R1.26,R2.75,R3.21,P1.40",4023,1684
"R1.26,R2.75,R3.93,P1.39",1507,966
"R1.26,R2.79,R3.06,P1.39",720,512
"R1.26,R2.81,R3.30,P1.39",7622,2666
"R1.26,R2.81,R3.55,P1.40",5435,2413
"R1.26,R2.83,R3.28,P1.40",438,325
"R1.26,R2.84,R3.29,P1.40",497,365
"R1.26,R2.87,R3.46,P1.39",27103,5564
"R1.26,R2.96,R3.23,P1.39",488,414
"R1.27,R2.01,R3.81,P1.40",1723,1066
"R1.27,R2.04,R3.07,P1.39",5117,2114
"R1.27,R2.04,R3.32,P1.40",2395,1271
"R1.27,R2.04,R3.48,P1.39",1991,1052
"R1.27,R2.05,R3.73,P1.40",2190,1311
"R1.27,R2.07,R3.86,P1.40",944,686
"R1.27,R2.12,R3.93,P1.40",4157,2016
"R1.27,R2.14,R3.59,P1.39",3057,1635
"R1.27,R2.15,R3.14,P1.39",6564,2557
"R1.27,R2.15,R3.47,P1.39",3194,1670
"R1.27,R2.20,R3.34,P1.39",313,252
"R1.27,R2.22,R3.41,P1.40",1105,748
"R1.27,R2.23,R3.44,P1.40",3784,1747
"R1.27,R2.23,R3.79,P1.39",2999,1472
"R1.27,R2.27,R3.84,P1.40",10305,3279
"R1.27,R2.32,R3.23,P1.39",2099,1268
"R1.27,R2.33,R3.50,P1.40",4313,1921
"R1.27,R2.39,R3.52,P1.40",11810,3707
"R1.27,R2.40,R3.21,P1.40",543,387
"R1.27,R2.41,R3.54,P1.39",1503,959
"R1.27,R2.44,R3.12,P1.40",3489,1620
"R1.27,R2.46,R3.07,P1.39",1873,1088
"R1.27,R2.50,R3.26,P1.40",467,319
"R1.27,R2.50,R3.35,P1.40",3327,1680
"R1.27,R2.58,R3.49,P1.39",2827,1442
"R1.27,R2.59,R3.94,P1.39",1783,1039
"R1.27,R2.62,R3.59,P1.40",3224,1656
"R1.27,R2.64,R3.20,P1.39",7746,2923
"R1.27,R2.67,R3.05,P1.40",13273,3570
"R1.27,R2.67,R3.86,P1.39",11239,3720
"R1.27,R2.68,R3.61,P1.39",5192,1978
"R1.27,R2.73,R3.41,P1.39",1109,718
"R1.27,R2.76,R3.94,P1.39",5040,2273
"R1.27,R2.79,R3.29,P1.39",566,445
"R1.27,R2.87,R3.14,P1.39",7318,2882
"R1.27,R2.88,R3.84,P1.39",7583,2771
"R1.27,R2.89,R3.03,P1.39",1250,853
"R1.27,R2.90,R3.77,P1.39",1802,1166
"R1.28,R2.01,R3.94,P1.39",1509,952
"R1.28,R2.02,R3.18,P1.40",3756,1651
"R1.28,R2.05,R3.31,P1.39",15919,4459
"R1.28,R2.06,R3.33,P1.39",3983,1901
"R1.28,R2.06,R3.78,P1.39",10998,3087
"R1.28,R2.10,R3.39,P1.40",10293,3103
"R1.28,R2.12,R3.54,P1.39",8002,2655
"R1.28,R2.15,R3.01,P1.39",5521,2100
"R1.28,R2.15,R3.27,P1.40",6472,2528
"R1.28,R2.19,R3.12,P1.39",4499,1846
"R1.28,R2.23,R3.03,P1.39",766,603
"R1.28,R2.24,R3.92,P1.40",10394,3678
"R1.28,R2.34,R3.16,P1.40",2595,1453
"R1.28,R2.34,R3.66,P1.39",1249,763
"R1.28,R2.34,R3.91,P1.39",662,509
"R1.28,R2.39,R3.52,P1.39",6478,2636
"R1.28,R2.43,R3.26,P1.39",722,536
"R1.28,R2.44,R3.15,P1.39",1083,761
"R1.28,R2.46,R3.61,P1.39",4363,1989
"R1.28,R2.47,R3.82,P1.40",404,357
"R1.28,R2.49,R3.30,P1.39",3803,1823
"R1.28,R2.49,R3.36,P1.40",2815,1369
"R1.28,R2.51,R3.77,P1.40",4956,1856
"R1.28,R2.52,R3.54,P1.39",1839,973
"R1.28,R2.59,R3.23,P1.40",1846,1102
"R1.28,R2.62,R3.04,P1.39",744,501
"R1.28,R2.65,R3.54,P1.40",1861,1134
"R1.28,R2.66,R3.20,P1.39",3071,1386
"R1.28,R2.70,R3.06,P1.40",2089,1195
"R1.28,R2.74,R3.19,P1.39",900,672
"R1.28,R2.77,R3.58,P1.40",3086,1536
"R1.28,R2.80,R3.35,P1.39",7436,2623
"R1.28,R2.85,R3.82,P1.39",2940,1381
"R1.28,R2.86,R3.76,P1.39",8967,2850
"R1.28,R2.88,R3.51,P1.39",3683,1695
"R1.28,R2.89,R3.87,P1.39",390,293
"R1.28,R2.96,R3.39,P1.39",6014,2337
"R1.29,R2.06,R3.43,P1.40",39011,6696
"R1.29,R2.08,R3.27,P1.39",4480,1813
"R1.29,R2.09,R3.33,P1.40",2292,1247
"R1.29,R2.11,R3.67,P1.39",5659,2154
"R1.29,R2.12,R3.72,P1.40",1648,1032
"R1.29,R2.15,R3.09,P1.39",1340,1006
"R1.29,R2.15,R3.09,P1.40",1535,936
"R1.29,R2.15,R3.39,P1.40",17557,4411
"R1.29,R2.16,R3.27,P1.40",2014,1236
"R1.29,R2.19,R3.35,P1.40",11121,3309
"R1.29,R2.19,R3.45,P1.39",6066,2210
"R1.29,R2.23,R3.84,P1.40",3626,1804
"R1.29,R2.25,R3.30,P1.39",7986,3022
"R1.29,R2.33,R3.86,P1.40",4003,1792
"R1.29,R2.34,R3.67,P1.40",2952,1430
"R1.29,R2.48,R3.62,P1.40",3117,1693
"R1.29,R2.51,R3.39,P1.40",10373,3627
"R1.29,R2.53,R3.76,P1.40",4092,1922
"R1.29,R2.56,R3.90,P1.40",5800,2311
"R1.29,R2.62,R3.42,P1.40",1414,907
"R1.29,R2.66,R3.22,P1.40",4265,1808
"R1.29,R2.69,R3.87,P1.39",3971,1789
"R1.29,R2.70,R3.10,P1.39",1410,1010
"R1.29,R2.75,R3.57,P1.39",3940,1669
"R1.29,R2.76,R3.06,P1.40",242,208
"R1.29,R2.77,R3.22,P1.39",3391,1690
"R1.29,R2.80,R3.44,P1.39",5193,2149
"R1.29,R2.84,R3.36,P1.40",1555,1047
"R1.29,R2.85,R3.46,P1.39",2246,1165
"R1.29,R2.86,R3.43,P1.40",3010,1487
"R1.29,R2.86,R3.86,P1.40",1878,1158
"R1.29,R2.87,R3.81,P1.39",337,244
"R1.29,R2.93,R3.07,P1.40",7258,2769
"R1.30,R2.05,R3.17,P1.40",2934,1317
"R1.30,R2.05,R3.69,P1.39",3439,1496
"R1.30,R2.08,R3.67,P1.40",4162,1991
"R1.30,R2.08,R3.85,P1.40",18068,4839
